ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Context,Frequency
85_sandonatoincollina_0069,85_sandonatoincollina,0069,i,,,tuscan,,132
86_incisainvaldarno_0069,86_incisainvaldarno,0069,i,,,tuscan,,125
87_cavriglia_0069,87_cavriglia,0069,i,,,tuscan,,99
88_sangiovannivaldarno_0069,88_sangiovannivaldarno,0069,i,,,tuscan,,133
89_piandisco_0069,89_piandisco,0069,i,,,tuscan,,121
90_montemignaio_0069,90_montemignaio,0069,i,,,tuscan,,98
91_lorociuffenna_0069,91_lorociuffenna,0069,i,,,tuscan,,138
92_raggiolo_0069,92_raggiolo,0069,i,,,tuscan,,128
93_castiglionfibocchi_0069,93_castiglionfibocchi,0069,i,,,tuscan,,151
94_talla_0069,94_talla,0069,i,,,tuscan,,115
95_castelfocognano_0069,95_castelfocognano,0069,i,,,tuscan,,123
96_campidibibbiena_0069,96_campidibibbiena,0069,i,,,tuscan,,108
97_ceciliano_0069,97_ceciliano,0069,i,,,tuscan,,121
98_subbiano_0069,98_subbiano,0069,i,,,tuscan,,107
99_chiusidellaverna_0069,99_chiusidellaverna,0069,i,,,tuscan,,140
121_mensano_0069,121_mensano,0069,i,,,tuscan,,91
25_castellodisambuca_0069,25_castellodisambuca,0069,i,,,tuscan,,82
38_vorno_0069,38_vorno,0069,i,,,tuscan,,105
13_stazzema_0069,13_stazzema,0069,i,,,tuscan,,72
100_capresemichelangelo_0073,100_capresemichelangelo,0073,s,,,tuscan,,75
101_pievesantostefano_0073,101_pievesantostefano,0073,s,,,tuscan,,69
102_anghiari_0073,102_anghiari,0073,s,,,tuscan,,63
103_sansepolcro_0073,103_sansepolcro,0073,s,,,tuscan,,64
104_badiatedalda_0073,104_badiatedalda,0073,s,,,tuscan,,61
105_sestino_0073,105_sestino,0073,s,,,tuscan,,67
106_antignano_0073,106_antignano,0073,s,,,tuscan,,74
107_rosignanomarittimo_0073,107_rosignanomarittimo,0073,s,,,tuscan,,74
108_cecina_0073,108_cecina,0073,s,,,tuscan,,66
109_orcianopisano_0073,109_orcianopisano,0073,s,,,tuscan,,71
11_arni_0073,11_arni,0073,s,,,tuscan,,56
110_bibbona_0073,110_bibbona,0073,s,,,tuscan,,66
111_riparbella_0073,111_riparbella,0073,s,,,tuscan,,83
112_chianni_0073,112_chianni,0073,s,,,tuscan,,81
113_querceto_0073,113_querceto,0073,s,,,tuscan,,68
114_laiatico_0073,114_laiatico,0073,s,,,tuscan,,71
115_montecatinivaldicecina_0073,115_montecatinivaldicecina,0073,s,,,tuscan,,65
116_volterra_0073,116_volterra,0073,s,,,tuscan,,69
117_pomarance_0073,117_pomarance,0073,s,,,tuscan,,72
118_iano_0073,118_iano,0073,s,,,tuscan,,62
119_castelsangimignano_0073,119_castelsangimignano,0073,s,,,tuscan,,65
12_vaglidisotto_0073,12_vaglidisotto,0073,s,,,tuscan,,47
120_sangimignano_0073,120_sangimignano,0073,s,,,tuscan,,75
122_collevaldelsa_0073,122_collevaldelsa,0073,s,,,tuscan,,80
123_maggiano_0073,123_maggiano,0073,s,,,tuscan,,65
124_ancaiano_0073,124_ancaiano,0073,s,,,tuscan,,59
125_costalpino_0073,125_costalpino,0073,s,,,tuscan,,68
126_fonterutoli_0073,126_fonterutoli,0073,s,,,tuscan,,66
127_quercegrossa_0073,127_quercegrossa,0073,s,,,tuscan,,81
128_raddainchianti_0073,128_raddainchianti,0073,s,,,tuscan,,69
129_nusenna_0073,129_nusenna,0073,s,,,tuscan,,60
130_torreacastello_0073,130_torreacastello,0073,s,,,tuscan,,61
131_ambra_0073,131_ambra,0073,s,,,tuscan,,69
132_perginevaldarno_0073,132_perginevaldarno,0073,s,,,tuscan,,59
133_montesansavino_0073,133_montesansavino,0073,s,,,tuscan,,65
134_civitellainvaldichiana_0073,134_civitellainvaldichiana,0073,s,,,tuscan,,64
135_olmo_0073,135_olmo,0073,s,,,tuscan,,68
136_brolio_0073,136_brolio,0073,s,,,tuscan,,52
137_castiglionfiorentino_0073,137_castiglionfiorentino,0073,s,,,tuscan,,70
138_palazzodelpero_0073,138_palazzodelpero,0073,s,,,tuscan,,38
139_valledame_0073,139_valledame,0073,s,,,tuscan,,31
14_camporgiano_0073,14_camporgiano,0073,s,,,tuscan,,68
140_monterchi_0073,140_monterchi,0073,s,,,tuscan,,53
141_capraia_0073,141_capraia,0073,s,,,tuscan,,33
142_sanvincenzo_0073,142_sanvincenzo,0073,s,,,tuscan,,80
143_caldanaterme_0073,143_caldanaterme,0073,s,,,tuscan,,68
144_castagnetocarducci_0073,144_castagnetocarducci,0073,s,,,tuscan,,83
145_bolgheri_0073,145_bolgheri,0073,s,,,tuscan,,76
146_suvereto_0073,146_suvereto,0073,s,,,tuscan,,67
147_monteverdimarittimo_0073,147_monteverdimarittimo,0073,s,,,tuscan,,61
148_serrazzano_0073,148_serrazzano,0073,s,,,tuscan,,71
149_monterotondomarittimo_0073,149_monterotondomarittimo,0073,s,,,tuscan,,68
15_vergemoli_0073,15_vergemoli,0073,s,,,tuscan,,70
150_massamarittima_0073,150_massamarittima,0073,s,,,tuscan,,65
151_castelnuovoinvaldicecina_0073,151_castelnuovoinvaldicecina,0073,s,,,tuscan,,73
152_montecastellipisano_0073,152_montecastellipisano,0073,s,,,tuscan,,71
153_montieri_0073,153_montieri,0073,s,,,tuscan,,75
154_frosini_0073,154_frosini,0073,s,,,tuscan,,75
155_torniella_0073,155_torniella,0073,s,,,tuscan,,68
156_monticiano_0073,156_monticiano,0073,s,,,tuscan,,74
157_sanroccoapilli_0073,157_sanroccoapilli,0073,s,,,tuscan,,73
158_pari_0073,158_pari,0073,s,,,tuscan,,71
159_cascianodimurlo_0073,159_cascianodimurlo,0073,s,,,tuscan,,64
16_pievefosciana_0073,16_pievefosciana,0073,s,,,tuscan,,66
160_monteronidarbia_0073,160_monteronidarbia,0073,s,,,tuscan,,60
161_pontedarbia_0073,161_pontedarbia,0073,s,,,tuscan,,63
162_montalcino_0073,162_montalcino,0073,s,,,tuscan,,71
163_chiusuredasciano_0073,163_chiusuredasciano,0073,s,,,tuscan,,66
164_asciano_0073,164_asciano,0073,s,,,tuscan,,54
165_sanquiricodorcia_0073,165_sanquiricodorcia,0073,s,,,tuscan,,62
166_castelmuzio_0073,166_castelmuzio,0073,s,,,tuscan,,60
167_sinalunga_0073,167_sinalunga,0073,s,,,tuscan,,65
168_lucignanoinvaldichiana_0073,168_lucignanoinvaldichiana,0073,s,,,tuscan,,47
169_torritastazione_0073,169_torritastazione,0073,s,,,tuscan,,47
17_barga_0073,17_barga,0073,s,,,tuscan,,52
170_montepulciano_0073,170_montepulciano,0073,s,,,tuscan,,70
171_foianodellachiana_0073,171_foianodellachiana,0073,s,,,tuscan,,72
172_valiano_0073,172_valiano,0073,s,,,tuscan,,63
173_montallese_0073,173_montallese,0073,s,,,tuscan,,63
174_cortona_0073,174_cortona,0073,s,,,tuscan,,61
175_terontola_0073,175_terontola,0073,s,,,tuscan,,61
176_mercataledicortona_0073,176_mercataledicortona,0073,s,,,tuscan,,38
177_marciana_0073,177_marciana,0073,s,,,tuscan,,75
178_procchio_0073,178_procchio,0073,s,,,tuscan,,68
179_portoferraio_0073,179_portoferraio,0073,s,,,tuscan,,69
18_sanpellegrinoinalpe_0073,18_sanpellegrinoinalpe,0073,s,,,tuscan,,68
180_rionellelba_0073,180_rionellelba,0073,s,,,tuscan,,58
181_piombino_0073,181_piombino,0073,s,,,tuscan,,82
182_riotorto_0073,182_riotorto,0073,s,,,tuscan,,74
183_scarlino_0073,183_scarlino,0073,s,,,tuscan,,65
184_buriano_0073,184_buriano,0073,s,,,tuscan,,72
185_montemassi_0073,185_montemassi,0073,s,,,tuscan,,78
186_montepescali_0073,186_montepescali,0073,s,,,tuscan,,59
187_batignano_0073,187_batignano,0073,s,,,tuscan,,68
188_roccastrada_0073,188_roccastrada,0073,s,,,tuscan,,63
189_campagnatico_0073,189_campagnatico,0073,s,,,tuscan,,68
19_brandeglio_0073,19_brandeglio,0073,s,,,tuscan,,62
190_civitellamarittima_0073,190_civitellamarittima,0073,s,,,tuscan,,56
191_sassodombrone_0073,191_sassodombrone,0073,s,,,tuscan,,74
192_camigliano_0073,192_camigliano,0073,s,,,tuscan,,68
193_monticelloamiata_0073,193_monticelloamiata,0073,s,,,tuscan,,36
194_seggiano_0073,194_seggiano,0073,s,,,tuscan,,49
195_santafiora_0073,195_santafiora,0073,s,,,tuscan,,72
196_castigliondorcia_0073,196_castigliondorcia,0073,s,,,tuscan,,64
197_campigliadorcia_0073,197_campigliadorcia,0073,s,,,tuscan,,66
198_piancastagnaio_0073,198_piancastagnaio,0073,s,,,tuscan,,76
199_contignano_0073,199_contignano,0073,s,,,tuscan,,72
20_rivoreta_0073,20_rivoreta,0073,s,,,tuscan,,63
200_cellesulrigo_0073,200_cellesulrigo,0073,s,,,tuscan,,63
201_cetona_0073,201_cetona,0073,s,,,tuscan,,58
202_pomonte_0073,202_pomonte,0073,s,,,tuscan,,55
203_lapila_0073,203_lapila,0073,s,,,tuscan,,59
204_capoliveri_0073,204_capoliveri,0073,s,,,tuscan,,50
205_castigliondellapescaia_0073,205_castigliondellapescaia,0073,s,,,tuscan,,74
206_alberese_0073,206_alberese,0073,s,,,tuscan,,74
207_talamone_0073,207_talamone,0073,s,,,tuscan,,66
208_istiadombrone_0073,208_istiadombrone,0073,s,,,tuscan,,55
209_montiano_0073,209_montiano,0073,s,,,tuscan,,77
21_popiglio_0073,21_popiglio,0073,s,,,tuscan,,72
210_maglianointoscana_0073,210_maglianointoscana,0073,s,,,tuscan,,80
211_montorgiali_0073,211_montorgiali,0073,s,,,tuscan,,78
212_pereta_0073,212_pereta,0073,s,,,tuscan,,73
213_cana_0073,213_cana,0073,s,,,tuscan,,73
214_saturnia_0073,214_saturnia,0073,s,,,tuscan,,51
215_manciano_0073,215_manciano,0073,s,,,tuscan,,64
216_semproniano_0073,216_semproniano,0073,s,,,tuscan,,70
217_selvena_0073,217_selvena,0073,s,,,tuscan,,65
218_pitigliano_0073,218_pitigliano,0073,s,,,tuscan,,68
219_sorano_0073,219_sorano,0073,s,,,tuscan,,38
22_prunetta_0073,22_prunetta,0073,s,,,tuscan,,58
220_castellottieri_0073,220_castellottieri,0073,s,,,tuscan,,67
221_gigliocastello_0073,221_gigliocastello,0073,s,,,tuscan,,58
222_portosantostefano_0073,222_portosantostefano,0073,s,,,tuscan,,59
223_orbetello_0073,223_orbetello,0073,s,,,tuscan,,82
224_capalbio_0073,224_capalbio,0073,s,,,tuscan,,78
23_orsigna_0073,23_orsigna,0073,s,,,tuscan,,62
24_spedaletto_0073,24_spedaletto,0073,s,,,tuscan,,52
26_treppio_0073,26_treppio,0073,s,,,tuscan,,63
27_mercataledivernio_0073,27_mercataledivernio,0073,s,,,tuscan,,71
28_barberinodimugello_0073,28_barberinodimugello,0073,s,,,tuscan,,64
29_firenzuola_0073,29_firenzuola,0073,s,,,tuscan,,67
30_ronta_0073,30_ronta,0073,s,,,tuscan,,62
33_pietrasanta_0073,33_pietrasanta,0073,s,,,tuscan,,69
34_massarosa_0073,34_massarosa,0073,s,,,tuscan,,46
35_vecchiano_0073,35_vecchiano,0073,s,,,tuscan,,75
36_piazzano_0073,36_piazzano,0073,s,,,tuscan,,69
37_pescaglia_0073,37_pescaglia,0073,s,,,tuscan,,64
39_anchiano_0073,39_anchiano,0073,s,,,tuscan,,55
40_marlia_0073,40_marlia,0073,s,,,tuscan,,58
41_porcari_0073,41_porcari,0073,s,,,tuscan,,56
42_villabasilica_0073,42_villabasilica,0073,s,,,tuscan,,47
43_staffoli_0073,43_staffoli,0073,s,,,tuscan,,63
44_chiesinauzzanese_0073,44_chiesinauzzanese,0073,s,,,tuscan,,43
45_pontito_0073,45_pontito,0073,s,,,tuscan,,58
46_casoredelmonte_0073,46_casoredelmonte,0073,s,,,tuscan,,47
47_monsummano_0073,47_monsummano,0073,s,,,tuscan,,51
48_cerretoguidi_0073,48_cerretoguidi,0073,s,,,tuscan,,54
49_gello_0073,49_gello,0073,s,,,tuscan,,71
50_porciano_0073,50_porciano,0073,s,,,tuscan,,56
51_montale_0073,51_montale,0073,s,,,tuscan,,54
52_artimino_0073,52_artimino,0073,s,,,tuscan,,46
53_sangiustoinpiazzanese_0073,53_sangiustoinpiazzanese,0073,s,,,tuscan,,79
54_figlinediprato_0073,54_figlinediprato,0073,s,,,tuscan,,82
55_peretola_0073,55_peretola,0073,s,,,tuscan,,80
56_legri_0073,56_legri,0073,s,,,tuscan,,84
57_vaglia_0073,57_vaglia,0073,s,,,tuscan,,82
58_molindelpiano_0073,58_molindelpiano,0073,s,,,tuscan,,85
59_vicchio_0073,59_vicchio,0073,s,,,tuscan,,66
60_rufina_0073,60_rufina,0073,s,,,tuscan,,65
61_tosi_0073,61_tosi,0073,s,,,tuscan,,79
62_dicomano_0073,62_dicomano,0073,s,,,tuscan,,79
63_castagnodandrea_0073,63_castagnodandrea,0073,s,,,tuscan,,77
64_stia_0073,64_stia,0073,s,,,tuscan,,62
65_borgoallacollina_0073,65_borgoallacollina,0073,s,,,tuscan,,64
66_badiaprataglia_0073,66_badiaprataglia,0073,s,,,tuscan,,52
67_caraffaello_0073,67_caraffaello,0073,s,,,tuscan,,55
68_marinadipisa_0073,68_marinadipisa,0073,s,,,tuscan,,75
69_mortaiolo_0073,69_mortaiolo,0073,s,,,tuscan,,78
7_sillano_0073,7_sillano,0073,s,,,tuscan,,45
70_putignano_0073,70_putignano,0073,s,,,tuscan,,64
71_fauglia_0073,71_fauglia,0073,s,,,tuscan,,68
72_buti_0073,72_buti,0073,s,,,tuscan,,68
73_pontedera_0073,73_pontedera,0073,s,,,tuscan,,80
74_santopietroinbelvedere_0073,74_santopietroinbelvedere,0073,s,,,tuscan,,64
75_palaia_0073,75_palaia,0073,s,,,tuscan,,69
76_sanminiatoalto_0073,76_sanminiatoalto,0073,s,,,tuscan,,47
77_castelfiorentino_0073,77_castelfiorentino,0073,s,,,tuscan,,66
78_montelupofiorentino_0073,78_montelupofiorentino,0073,s,,,tuscan,,77
79_certaldo_0073,79_certaldo,0073,s,,,tuscan,,63
80_montespertoli_0073,80_montespertoli,0073,s,,,tuscan,,68
81_barberinovaldelsa_0073,81_barberinovaldelsa,0073,s,,,tuscan,,70
82_montefiridolfi_0073,82_montefiridolfi,0073,s,,,tuscan,,84
83_pozzolatico_0073,83_pozzolatico,0073,s,,,tuscan,,75
84_greveinchianti_0073,84_greveinchianti,0073,s,,,tuscan,,85
85_sandonatoincollina_0073,85_sandonatoincollina,0073,s,,,tuscan,,76
86_incisainvaldarno_0073,86_incisainvaldarno,0073,s,,,tuscan,,62
87_cavriglia_0073,87_cavriglia,0073,s,,,tuscan,,54
88_sangiovannivaldarno_0073,88_sangiovannivaldarno,0073,s,,,tuscan,,76
89_piandisco_0073,89_piandisco,0073,s,,,tuscan,,47
90_montemignaio_0073,90_montemignaio,0073,s,,,tuscan,,57
91_lorociuffenna_0073,91_lorociuffenna,0073,s,,,tuscan,,79
92_raggiolo_0073,92_raggiolo,0073,s,,,tuscan,,70
93_castiglionfibocchi_0073,93_castiglionfibocchi,0073,s,,,tuscan,,79
94_talla_0073,94_talla,0073,s,,,tuscan,,59
95_castelfocognano_0073,95_castelfocognano,0073,s,,,tuscan,,57
96_campidibibbiena_0073,96_campidibibbiena,0073,s,,,tuscan,,56
97_ceciliano_0073,97_ceciliano,0073,s,,,tuscan,,59
98_subbiano_0073,98_subbiano,0073,s,,,tuscan,,53
99_chiusidellaverna_0073,99_chiusidellaverna,0073,s,,,tuscan,,73
121_mensano_0073,121_mensano,0073,s,,,tuscan,,50
38_vorno_0073,38_vorno,0073,s,,,tuscan,,57
13_stazzema_0073,13_stazzema,0073,s,,,tuscan,,48
25_castellodisambuca_0073,25_castellodisambuca,0073,s,,,tuscan,,13
100_capresemichelangelo_006b,100_capresemichelangelo,006b,k,,,tuscan,,44
101_pievesantostefano_006b,101_pievesantostefano,006b,k,,,tuscan,,70
102_anghiari_006b,102_anghiari,006b,k,,,tuscan,,65
103_sansepolcro_006b,103_sansepolcro,006b,k,,,tuscan,,58
104_badiatedalda_006b,104_badiatedalda,006b,k,,,tuscan,,61
105_sestino_006b,105_sestino,006b,k,,,tuscan,,63
106_antignano_006b,106_antignano,006b,k,,,tuscan,,48
107_rosignanomarittimo_006b,107_rosignanomarittimo,006b,k,,,tuscan,,52
108_cecina_006b,108_cecina,006b,k,,,tuscan,,49
109_orcianopisano_006b,109_orcianopisano,006b,k,,,tuscan,,48
11_arni_006b,11_arni,006b,k,,,tuscan,,62
110_bibbona_006b,110_bibbona,006b,k,,,tuscan,,47
111_riparbella_006b,111_riparbella,006b,k,,,tuscan,,54
112_chianni_006b,112_chianni,006b,k,,,tuscan,,51
113_querceto_006b,113_querceto,006b,k,,,tuscan,,41
114_laiatico_006b,114_laiatico,006b,k,,,tuscan,,44
115_montecatinivaldicecina_006b,115_montecatinivaldicecina,006b,k,,,tuscan,,44
116_volterra_006b,116_volterra,006b,k,,,tuscan,,53
117_pomarance_006b,117_pomarance,006b,k,,,tuscan,,55
118_iano_006b,118_iano,006b,k,,,tuscan,,43
119_castelsangimignano_006b,119_castelsangimignano,006b,k,,,tuscan,,47
12_vaglidisotto_006b,12_vaglidisotto,006b,k,,,tuscan,,46
120_sangimignano_006b,120_sangimignano,006b,k,,,tuscan,,56
122_collevaldelsa_006b,122_collevaldelsa,006b,k,,,tuscan,,46
123_maggiano_006b,123_maggiano,006b,k,,,tuscan,,43
124_ancaiano_006b,124_ancaiano,006b,k,,,tuscan,,39
125_costalpino_006b,125_costalpino,006b,k,,,tuscan,,45
126_fonterutoli_006b,126_fonterutoli,006b,k,,,tuscan,,44
127_quercegrossa_006b,127_quercegrossa,006b,k,,,tuscan,,56
128_raddainchianti_006b,128_raddainchianti,006b,k,,,tuscan,,42
129_nusenna_006b,129_nusenna,006b,k,,,tuscan,,39
130_torreacastello_006b,130_torreacastello,006b,k,,,tuscan,,40
131_ambra_006b,131_ambra,006b,k,,,tuscan,,45
132_perginevaldarno_006b,132_perginevaldarno,006b,k,,,tuscan,,41
133_montesansavino_006b,133_montesansavino,006b,k,,,tuscan,,64
134_civitellainvaldichiana_006b,134_civitellainvaldichiana,006b,k,,,tuscan,,64
135_olmo_006b,135_olmo,006b,k,,,tuscan,,65
136_brolio_006b,136_brolio,006b,k,,,tuscan,,47
137_castiglionfiorentino_006b,137_castiglionfiorentino,006b,k,,,tuscan,,72
138_palazzodelpero_006b,138_palazzodelpero,006b,k,,,tuscan,,44
139_valledame_006b,139_valledame,006b,k,,,tuscan,,41
14_camporgiano_006b,14_camporgiano,006b,k,,,tuscan,,60
140_monterchi_006b,140_monterchi,006b,k,,,tuscan,,57
141_capraia_006b,141_capraia,006b,k,,,tuscan,,29
142_sanvincenzo_006b,142_sanvincenzo,006b,k,,,tuscan,,59
143_caldanaterme_006b,143_caldanaterme,006b,k,,,tuscan,,41
144_castagnetocarducci_006b,144_castagnetocarducci,006b,k,,,tuscan,,61
145_bolgheri_006b,145_bolgheri,006b,k,,,tuscan,,57
146_suvereto_006b,146_suvereto,006b,k,,,tuscan,,43
147_monteverdimarittimo_006b,147_monteverdimarittimo,006b,k,,,tuscan,,40
148_serrazzano_006b,148_serrazzano,006b,k,,,tuscan,,48
149_monterotondomarittimo_006b,149_monterotondomarittimo,006b,k,,,tuscan,,42
15_vergemoli_006b,15_vergemoli,006b,k,,,tuscan,,62
150_massamarittima_006b,150_massamarittima,006b,k,,,tuscan,,44
151_castelnuovoinvaldicecina_006b,151_castelnuovoinvaldicecina,006b,k,,,tuscan,,46
152_montecastellipisano_006b,152_montecastellipisano,006b,k,,,tuscan,,46
153_montieri_006b,153_montieri,006b,k,,,tuscan,,61
154_frosini_006b,154_frosini,006b,k,,,tuscan,,61
155_torniella_006b,155_torniella,006b,k,,,tuscan,,52
156_monticiano_006b,156_monticiano,006b,k,,,tuscan,,49
157_sanroccoapilli_006b,157_sanroccoapilli,006b,k,,,tuscan,,57
158_pari_006b,158_pari,006b,k,,,tuscan,,54
159_cascianodimurlo_006b,159_cascianodimurlo,006b,k,,,tuscan,,48
16_pievefosciana_006b,16_pievefosciana,006b,k,,,tuscan,,51
160_monteronidarbia_006b,160_monteronidarbia,006b,k,,,tuscan,,39
161_pontedarbia_006b,161_pontedarbia,006b,k,,,tuscan,,42
162_montalcino_006b,162_montalcino,006b,k,,,tuscan,,46
163_chiusuredasciano_006b,163_chiusuredasciano,006b,k,,,tuscan,,42
164_asciano_006b,164_asciano,006b,k,,,tuscan,,36
165_sanquiricodorcia_006b,165_sanquiricodorcia,006b,k,,,tuscan,,41
166_castelmuzio_006b,166_castelmuzio,006b,k,,,tuscan,,42
167_sinalunga_006b,167_sinalunga,006b,k,,,tuscan,,52
168_lucignanoinvaldichiana_006b,168_lucignanoinvaldichiana,006b,k,,,tuscan,,41
169_torritastazione_006b,169_torritastazione,006b,k,,,tuscan,,34
17_barga_006b,17_barga,006b,k,,,tuscan,,33
170_montepulciano_006b,170_montepulciano,006b,k,,,tuscan,,70
171_foianodellachiana_006b,171_foianodellachiana,006b,k,,,tuscan,,63
172_valiano_006b,172_valiano,006b,k,,,tuscan,,59
173_montallese_006b,173_montallese,006b,k,,,tuscan,,59
174_cortona_006b,174_cortona,006b,k,,,tuscan,,53
175_terontola_006b,175_terontola,006b,k,,,tuscan,,65
176_mercataledicortona_006b,176_mercataledicortona,006b,k,,,tuscan,,37
177_marciana_006b,177_marciana,006b,k,,,tuscan,,71
178_procchio_006b,178_procchio,006b,k,,,tuscan,,66
179_portoferraio_006b,179_portoferraio,006b,k,,,tuscan,,47
18_sanpellegrinoinalpe_006b,18_sanpellegrinoinalpe,006b,k,,,tuscan,,60
180_rionellelba_006b,180_rionellelba,006b,k,,,tuscan,,57
181_piombino_006b,181_piombino,006b,k,,,tuscan,,57
182_riotorto_006b,182_riotorto,006b,k,,,tuscan,,48
183_scarlino_006b,183_scarlino,006b,k,,,tuscan,,48
184_buriano_006b,184_buriano,006b,k,,,tuscan,,50
185_montemassi_006b,185_montemassi,006b,k,,,tuscan,,53
186_montepescali_006b,186_montepescali,006b,k,,,tuscan,,38
187_batignano_006b,187_batignano,006b,k,,,tuscan,,49
188_roccastrada_006b,188_roccastrada,006b,k,,,tuscan,,45
189_campagnatico_006b,189_campagnatico,006b,k,,,tuscan,,42
19_brandeglio_006b,19_brandeglio,006b,k,,,tuscan,,37
190_civitellamarittima_006b,190_civitellamarittima,006b,k,,,tuscan,,42
191_sassodombrone_006b,191_sassodombrone,006b,k,,,tuscan,,49
192_camigliano_006b,192_camigliano,006b,k,,,tuscan,,56
193_monticelloamiata_006b,193_monticelloamiata,006b,k,,,tuscan,,62
194_seggiano_006b,194_seggiano,006b,k,,,tuscan,,66
195_santafiora_006b,195_santafiora,006b,k,,,tuscan,,64
196_castigliondorcia_006b,196_castigliondorcia,006b,k,,,tuscan,,46
197_campigliadorcia_006b,197_campigliadorcia,006b,k,,,tuscan,,45
198_piancastagnaio_006b,198_piancastagnaio,006b,k,,,tuscan,,69
199_contignano_006b,199_contignano,006b,k,,,tuscan,,66
20_rivoreta_006b,20_rivoreta,006b,k,,,tuscan,,52
200_cellesulrigo_006b,200_cellesulrigo,006b,k,,,tuscan,,58
201_cetona_006b,201_cetona,006b,k,,,tuscan,,40
202_pomonte_006b,202_pomonte,006b,k,,,tuscan,,54
203_lapila_006b,203_lapila,006b,k,,,tuscan,,53
204_capoliveri_006b,204_capoliveri,006b,k,,,tuscan,,42
205_castigliondellapescaia_006b,205_castigliondellapescaia,006b,k,,,tuscan,,46
206_alberese_006b,206_alberese,006b,k,,,tuscan,,65
207_talamone_006b,207_talamone,006b,k,,,tuscan,,45
208_istiadombrone_006b,208_istiadombrone,006b,k,,,tuscan,,38
209_montiano_006b,209_montiano,006b,k,,,tuscan,,52
21_popiglio_006b,21_popiglio,006b,k,,,tuscan,,57
210_maglianointoscana_006b,210_maglianointoscana,006b,k,,,tuscan,,57
211_montorgiali_006b,211_montorgiali,006b,k,,,tuscan,,58
212_pereta_006b,212_pereta,006b,k,,,tuscan,,58
213_cana_006b,213_cana,006b,k,,,tuscan,,55
214_saturnia_006b,214_saturnia,006b,k,,,tuscan,,78
215_manciano_006b,215_manciano,006b,k,,,tuscan,,61
216_semproniano_006b,216_semproniano,006b,k,,,tuscan,,73
217_selvena_006b,217_selvena,006b,k,,,tuscan,,53
218_pitigliano_006b,218_pitigliano,006b,k,,,tuscan,,56
219_sorano_006b,219_sorano,006b,k,,,tuscan,,37
22_prunetta_006b,22_prunetta,006b,k,,,tuscan,,37
220_castellottieri_006b,220_castellottieri,006b,k,,,tuscan,,71
221_gigliocastello_006b,221_gigliocastello,006b,k,,,tuscan,,49
222_portosantostefano_006b,222_portosantostefano,006b,k,,,tuscan,,55
223_orbetello_006b,223_orbetello,006b,k,,,tuscan,,75
224_capalbio_006b,224_capalbio,006b,k,,,tuscan,,72
23_orsigna_006b,23_orsigna,006b,k,,,tuscan,,38
24_spedaletto_006b,24_spedaletto,006b,k,,,tuscan,,34
26_treppio_006b,26_treppio,006b,k,,,tuscan,,56
27_mercataledivernio_006b,27_mercataledivernio,006b,k,,,tuscan,,49
28_barberinodimugello_006b,28_barberinodimugello,006b,k,,,tuscan,,40
29_firenzuola_006b,29_firenzuola,006b,k,,,tuscan,,41
30_ronta_006b,30_ronta,006b,k,,,tuscan,,49
33_pietrasanta_006b,33_pietrasanta,006b,k,,,tuscan,,68
34_massarosa_006b,34_massarosa,006b,k,,,tuscan,,26
35_vecchiano_006b,35_vecchiano,006b,k,,,tuscan,,55
36_piazzano_006b,36_piazzano,006b,k,,,tuscan,,62
37_pescaglia_006b,37_pescaglia,006b,k,,,tuscan,,49
39_anchiano_006b,39_anchiano,006b,k,,,tuscan,,37
40_marlia_006b,40_marlia,006b,k,,,tuscan,,32
41_porcari_006b,41_porcari,006b,k,,,tuscan,,31
42_villabasilica_006b,42_villabasilica,006b,k,,,tuscan,,44
43_staffoli_006b,43_staffoli,006b,k,,,tuscan,,44
44_chiesinauzzanese_006b,44_chiesinauzzanese,006b,k,,,tuscan,,43
45_pontito_006b,45_pontito,006b,k,,,tuscan,,37
46_casoredelmonte_006b,46_casoredelmonte,006b,k,,,tuscan,,36
47_monsummano_006b,47_monsummano,006b,k,,,tuscan,,45
